job_title,experience_years,skill_count,education_level,education_institution,location,city_tier,company_type,industry,salary_inr,salary_lpa
Mobile Developer,2,4,B.Tech,Top Private,Bangalore,1,service,IT,996412,9.96
Mobile Developer,2,7,B.Sc,Tier 3,Delhi NCR,1,product,IT,1346969,13.47
Mobile Developer,2,4,B.Tech,NIT,Nagpur,2,KPO,IT,880926,8.81
Mobile Developer,2,5,B.Sc,Tier 3,Kochi,2,product,IT,1084254,10.84
Mobile Developer,2,5,B.Tech,NIT,Kochi,2,BPO,IT,679955,6.8
Mobile Developer,2,4,B.Tech,NIT,Kochi,2,KPO,IT,820092,8.2
Mobile Developer,2,8,B.Tech,IIT,Vadodara,3,product,IT,1540201,15.4
Mobile Developer,2,5,B.Tech,IIT,Vadodara,3,service,IT,1031851,10.32
Mobile Developer,3,7,B.Sc,Tier 3,Gurgaon,1,product,IT,1989477,19.89
Mobile Developer,3,6,B.Tech,Top Private,Mumbai,1,startup,IT,1798915,17.99
Mobile Developer,3,4,B.Tech,Top Private,Mumbai,1,BPO,IT,1071986,10.72
Mobile Developer,3,6,B.Tech,IIT,Mumbai,1,KPO,IT,1684678,16.85
Mobile Developer,3,6,B.Tech,NIT,Kochi,2,MNC,IT,2705622,27.06
Mobile Developer,3,8,B.Tech,Top Private,Kochi,2,startup,IT,1719013,17.19
Mobile Developer,3,8,MBA,IIM,Visakhapatnam,2,MNC,IT,3597970,35.98
Mobile Developer,3,8,B.E.,BITS,Bhubaneswar,3,MNC,IT,2268323,22.68
Mobile Developer,3,5,B.Tech,NIT,Bhubaneswar,3,product,IT,1741501,17.42
Mobile Developer,3,7,B.Tech,Top Private,Bhubaneswar,3,startup,IT,1517051,15.17
Mobile Developer,3,6,B.Tech,NIT,Bhubaneswar,3,KPO,IT,1140062,11.4
Mobile Developer,3,6,B.E.,Tier 2,Bhubaneswar,3,product,IT,1426941,14.27
Mobile Developer,3,6,B.Sc,Tier 3,Bhubaneswar,3,startup,IT,1196353,11.96
Mobile Developer,3,4,B.E.,BITS,Bhubaneswar,3,KPO,IT,1106185,11.06
Mobile Developer,4,4,B.Tech,NIT,Delhi NCR,1,service,IT,1900478,19.0
Mobile Developer,4,5,B.E.,BITS,Delhi NCR,1,BPO,IT,1497008,14.97
Mobile Developer,4,7,B.Tech,IIT,Delhi NCR,1,KPO,IT,2289198,22.89
Mobile Developer,4,6,B.E.,BITS,Kolkata,1,MNC,IT,4509338,45.09
Mobile Developer,4,8,B.Tech,NIT,Nagpur,2,product,IT,2983811,29.84
Mobile Developer,4,7,B.E.,Tier 2,Nagpur,2,startup,IT,2084719,20.85
Mobile Developer,4,5,B.Tech,Top Private,Nagpur,2,service,IT,1729443,17.29
Mobile Developer,4,5,B.E.,BITS,Nagpur,2,KPO,IT,1874031,18.74
Mobile Developer,4,7,B.Tech,Top Private,Visakhapatnam,2,MNC,IT,3474975,34.75
Mobile Developer,4,6,B.E.,Tier 2,Visakhapatnam,2,service,IT,1385252,13.85
Mobile Developer,4,5,B.Tech,Top Private,Visakhapatnam,2,KPO,IT,1622725,16.23
Mobile Developer,4,7,B.Tech,IIT,Mysore,3,product,IT,2810406,28.1
Mobile Developer,4,5,B.Tech,NIT,Mysore,3,startup,IT,1949306,19.49
Mobile Developer,4,6,B.Tech,NIT,Thiruvananthapuram,3,product,IT,2191458,21.91
Mobile Developer,4,4,B.Tech,NIT,Thiruvananthapuram,3,service,IT,1305037,13.05
Mobile Developer,5,6,B.Tech,IIT,Bangalore,1,MNC,IT,5544766,55.45
Mobile Developer,5,6,B.Tech,NIT,Bangalore,1,service,IT,2686854,26.87
Mobile Developer,5,8,B.E.,BITS,Bangalore,1,KPO,IT,3113237,31.13
Mobile Developer,5,7,B.Sc,Tier 3,Kochi,2,startup,IT,2509370,25.09
Mobile Developer,5,5,B.E.,Tier 2,Jaipur,2,service,IT,1635661,16.36
Mobile Developer,5,6,B.Sc,Tier 3,Jaipur,2,BPO,IT,1216410,12.16
Mobile Developer,5,6,B.E.,BITS,Jamshedpur,3,product,IT,3259625,32.6
Mobile Developer,5,5,B.Tech,NIT,Jamshedpur,3,service,IT,1971924,19.72
Mobile Developer,5,6,B.Tech,NIT,Surat,3,product,IT,2952257,29.52
Mobile Developer,5,8,B.Tech,Top Private,Surat,3,startup,IT,2502740,25.03
Mobile Developer,6,5,B.E.,BITS,Pune,1,product,IT,4765754,47.66
Mobile Developer,6,6,B.Tech,NIT,Pune,1,startup,IT,4287273,42.87
Mobile Developer,6,7,B.Tech,NIT,Pune,1,service,IT,3734625,37.35
Mobile Developer,6,5,B.Tech,NIT,Pune,1,BPO,IT,2164035,21.64
Mobile Developer,6,7,B.Tech,Top Private,Gurgaon,1,startup,IT,4449059,44.49
Mobile Developer,6,6,B.Tech,Top Private,Gurgaon,1,service,IT,3260232,32.6
Mobile Developer,6,6,B.E.,BITS,Visakhapatnam,2,service,IT,2898572,28.99
Mobile Developer,6,5,B.E.,BITS,Indore,2,MNC,IT,5372129,53.72
Mobile Developer,6,5,MBA,IIM,Indore,2,BPO,IT,2524527,25.25
Mobile Developer,6,8,B.Sc,Tier 3,Jamshedpur,3,product,IT,2940239,29.4
Mobile Developer,7,6,B.E.,BITS,Mumbai,1,MNC,IT,7033477,70.33
Mobile Developer,7,8,B.Tech,IIT,Mumbai,1,product,IT,6608616,66.09
Mobile Developer,7,4,B.E.,Tier 2,Mumbai,1,startup,IT,3977553,39.78
Mobile Developer,7,7,B.Tech,NIT,Mumbai,1,service,IT,4051701,40.52
Mobile Developer,7,8,B.Tech,Top Private,Mumbai,1,KPO,IT,3718736,37.19
Mobile Developer,7,4,B.Tech,IIT,Chennai,1,MNC,IT,7077776,70.78
Mobile Developer,7,8,B.E.,Tier 2,Chennai,1,startup,IT,4249093,42.49
Mobile Developer,7,4,B.Tech,IIT,Chennai,1,BPO,IT,3042291,30.42
Mobile Developer,7,5,MBA,IIM,Jaipur,2,startup,IT,4854221,48.54
Mobile Developer,7,8,B.Sc,Tier 3,Jaipur,2,BPO,IT,1793512,17.94
Mobile Developer,7,7,B.Tech,NIT,Jaipur,2,KPO,IT,3334509,33.35
Mobile Developer,7,5,B.Tech,Top Private,Chandigarh,2,service,IT,2772917,27.73
Mobile Developer,7,6,B.Tech,IIT,Chandigarh,2,BPO,IT,2572027,25.72
Mobile Developer,7,7,MBA,IIM,Patna,3,MNC,IT,5733672,57.34
Mobile Developer,7,5,MBA,IIM,Patna,3,product,IT,4913965,49.14
Mobile Developer,7,4,B.Sc,Tier 3,Patna,3,service,IT,1755616,17.56
Mobile Developer,7,4,B.Tech,IIT,Vadodara,3,MNC,IT,4909523,49.1
Mobile Developer,7,6,B.Tech,IIT,Vadodara,3,product,IT,4235137,42.35
Mobile Developer,7,7,B.Tech,IIT,Vadodara,3,startup,IT,3844731,38.45
Mobile Developer,7,4,B.E.,BITS,Vadodara,3,BPO,IT,2023630,20.24
Mobile Developer,7,7,B.E.,Tier 2,Vadodara,3,KPO,IT,2290156,22.9
Mobile Developer,8,5,B.Sc,Tier 3,Pune,1,startup,IT,4139411,41.39
Mobile Developer,8,5,B.Tech,Top Private,Chennai,1,MNC,IT,6827665,68.28
Mobile Developer,8,5,B.E.,Tier 2,Chennai,1,product,IT,5429920,54.3
Mobile Developer,8,4,B.Tech,NIT,Chennai,1,startup,IT,5367805,53.68
Mobile Developer,8,6,B.Tech,Top Private,Chennai,1,service,IT,4370666,43.71
Mobile Developer,8,5,B.E.,BITS,Chennai,1,BPO,IT,3510295,35.1
Mobile Developer,8,7,B.E.,BITS,Kochi,2,service,IT,4465283,44.65
Mobile Developer,8,6,B.Sc,Tier 3,Kochi,2,BPO,IT,2146631,21.47
Mobile Developer,8,6,B.Tech,NIT,Kochi,2,KPO,IT,3279835,32.8
Mobile Developer,8,7,B.Tech,Top Private,Nagpur,2,MNC,IT,6763243,67.63
Mobile Developer,8,4,B.E.,Tier 2,Nagpur,2,startup,IT,3341848,33.42
Mobile Developer,8,4,B.Tech,IIT,Nagpur,2,service,IT,3570116,35.7
Mobile Developer,8,4,B.Sc,Tier 3,Nagpur,2,BPO,IT,1673658,16.74
Mobile Developer,8,7,MBA,IIM,Patna,3,MNC,IT,7660464,76.6
Mobile Developer,8,4,B.Tech,NIT,Patna,3,product,IT,4242813,42.43
Mobile Developer,8,6,B.Sc,Tier 3,Patna,3,startup,IT,2716307,27.16
Mobile Developer,8,4,B.E.,BITS,Patna,3,service,IT,2702189,27.02
Mobile Developer,8,5,B.E.,BITS,Vadodara,3,product,IT,5045836,50.46
Mobile Developer,8,8,B.Tech,Top Private,Vadodara,3,startup,IT,3754999,37.55
Mobile Developer,8,8,B.E.,Tier 2,Vadodara,3,BPO,IT,2228400,22.28
Product Manager,3,8,B.Sc,Tier 3,Pune,1,startup,IT,2114734,21.15
Product Manager,3,5,B.E.,Tier 2,Pune,1,BPO,IT,1222345,12.22
Product Manager,3,5,B.Sc,Tier 3,Bangalore,1,product,IT,2094750,20.95
Product Manager,3,9,B.E.,Tier 2,Bangalore,1,startup,IT,2416851,24.17
Product Manager,3,7,MBA,IIM,Jaipur,2,product,IT,3419360,34.19
Product Manager,3,8,B.Tech,NIT,Jaipur,2,startup,IT,2268666,22.69
Product Manager,3,8,MBA,IIM,Jaipur,2,service,IT,2041988,20.42
Product Manager,3,6,B.Tech,Top Private,Jaipur,2,BPO,IT,1162927,11.63
Product Manager,3,6,B.E.,Tier 2,Kochi,2,service,IT,1308491,13.08
Product Manager,3,9,B.E.,Tier 2,Surat,3,startup,IT,1664042,16.64
Product Manager,3,9,B.Tech,Top Private,Surat,3,BPO,IT,1008273,10.08
Product Manager,3,8,B.E.,Tier 2,Surat,3,KPO,IT,1290483,12.9
Product Manager,3,5,B.Sc,Tier 3,Patna,3,product,IT,1462631,14.63
Product Manager,3,8,B.Tech,Top Private,Patna,3,BPO,IT,1034885,10.35
Product Manager,3,8,B.Tech,IIT,Patna,3,KPO,IT,1532062,15.32
Product Manager,4,9,B.E.,BITS,Bangalore,1,MNC,IT,5661049,56.61
Product Manager,4,9,B.Tech,IIT,Bangalore,1,product,IT,5319769,53.2
Product Manager,4,5,B.Tech,Top Private,Bangalore,1,service,IT,2146193,21.46
Product Manager,4,5,B.Tech,NIT,Gurgaon,1,startup,IT,3292505,32.93
Product Manager,4,7,B.Tech,Top Private,Gurgaon,1,service,IT,2422984,24.23
Product Manager,4,5,B.Sc,Tier 3,Kochi,2,MNC,IT,2780236,27.8
Product Manager,4,5,B.E.,Tier 2,Kochi,2,BPO,IT,1241154,12.41
Product Manager,4,6,B.E.,BITS,Kochi,2,KPO,IT,2421739,24.22
Product Manager,4,8,B.Tech,Top Private,Visakhapatnam,2,MNC,IT,3703830,37.04
Product Manager,4,5,B.Tech,NIT,Visakhapatnam,2,product,IT,3259399,32.59
Product Manager,4,8,B.Tech,Top Private,Bhubaneswar,3,MNC,IT,3388856,33.89
Product Manager,4,8,B.Tech,NIT,Bhubaneswar,3,startup,IT,2697383,26.97
Product Manager,4,8,B.Sc,Tier 3,Bhubaneswar,3,service,IT,1622795,16.23
Product Manager,4,8,B.Sc,Tier 3,Bhubaneswar,3,BPO,IT,1212608,12.13
Product Manager,4,9,MBA,IIM,Bhubaneswar,3,product,IT,3609783,36.1
Product Manager,4,5,B.Tech,NIT,Bhubaneswar,3,KPO,IT,1617876,16.18
Product Manager,5,8,MBA,IIM,Kolkata,1,startup,IT,5828631,58.29
Product Manager,5,8,B.Tech,Top Private,Kolkata,1,KPO,IT,3160762,31.61
Product Manager,5,9,MBA,IIM,Mumbai,1,MNC,IT,8133645,81.34
Product Manager,5,6,B.E.,BITS,Mumbai,1,startup,IT,4103773,41.04
Product Manager,5,5,MBA,IIM,Visakhapatnam,2,BPO,IT,2629161,26.29
Product Manager,5,7,MBA,IIM,Coimbatore,2,startup,IT,4315891,43.16
Product Manager,5,6,B.E.,Tier 2,Lucknow,3,product,IT,3047079,30.47
Product Manager,5,8,B.E.,BITS,Lucknow,3,startup,IT,3324113,33.24
Product Manager,5,6,B.Tech,NIT,Lucknow,3,service,IT,2205611,22.06
Product Manager,5,5,B.Tech,IIT,Lucknow,3,BPO,IT,1932840,19.33
Product Manager,5,9,B.E.,BITS,Lucknow,3,KPO,IT,2664600,26.65
Product Manager,5,5,B.Tech,Top Private,Lucknow,3,product,IT,3122621,31.23
Product Manager,5,6,B.Tech,Top Private,Lucknow,3,KPO,IT,2036963,20.37
Product Manager,6,7,B.E.,Tier 2,Hyderabad,1,startup,IT,4709587,47.1
Product Manager,6,5,MBA,IIM,Hyderabad,1,KPO,IT,3932787,39.33
Product Manager,6,6,B.E.,Tier 2,Gurgaon,1,startup,IT,4385141,43.85
Product Manager,6,7,MBA,IIM,Gurgaon,1,BPO,IT,3816333,38.16
Product Manager,6,7,B.E.,BITS,Gurgaon,1,KPO,IT,4082322,40.82
Product Manager,6,6,B.Tech,IIT,Nagpur,2,startup,IT,5274453,52.74
Product Manager,6,9,B.Sc,Tier 3,Nagpur,2,service,IT,2537665,25.38
Product Manager,6,7,B.Tech,NIT,Nagpur,2,KPO,IT,3598874,35.99
Product Manager,6,8,B.Tech,Top Private,Jaipur,2,service,IT,3616598,36.17
Product Manager,6,8,B.Sc,Tier 3,Jaipur,2,BPO,IT,1847963,18.48
Product Manager,6,8,B.E.,Tier 2,Mysore,3,product,IT,3853389,38.53
Product Manager,7,8,B.Tech,IIT,Chennai,1,product,IT,8219807,82.2
Product Manager,7,9,B.Tech,IIT,Chennai,1,BPO,IT,4451259,44.51
Product Manager,7,5,B.E.,Tier 2,Indore,2,product,IT,4758142,47.58
Product Manager,7,6,B.Tech,IIT,Indore,2,startup,IT,6251604,62.52
Product Manager,7,6,B.Tech,IIT,Indore,2,service,IT,4163263,41.63
Product Manager,7,9,B.Tech,Top Private,Indore,2,BPO,IT,3023983,30.24
Product Manager,7,5,B.Sc,Tier 3,Ahmedabad,2,MNC,IT,4947435,49.47
Product Manager,7,9,B.Sc,Tier 3,Ahmedabad,2,product,IT,5052336,50.52
Product Manager,7,9,B.E.,Tier 2,Ahmedabad,2,service,IT,3706885,37.07
Product Manager,7,5,MBA,IIM,Ahmedabad,2,KPO,IT,4253683,42.54
Product Manager,7,5,B.E.,Tier 2,Jamshedpur,3,MNC,IT,4257645,42.58
Product Manager,7,7,B.Sc,Tier 3,Jamshedpur,3,product,IT,4027850,40.28
Product Manager,7,8,B.Tech,NIT,Jamshedpur,3,service,IT,3386600,33.87
Product Manager,7,8,MBA,IIM,Jamshedpur,3,BPO,IT,3131915,31.32
Product Manager,7,8,B.Tech,NIT,Lucknow,3,startup,IT,4257158,42.57
Product Manager,7,9,B.E.,Tier 2,Lucknow,3,service,IT,2734066,27.34
Product Manager,7,8,B.Tech,IIT,Lucknow,3,BPO,IT,3074398,30.74
Product Manager,7,6,B.Tech,Top Private,Lucknow,3,KPO,IT,3018521,30.19
Product Manager,8,5,B.Sc,Tier 3,Gurgaon,1,MNC,IT,6806865,68.07
Product Manager,8,7,B.Sc,Tier 3,Gurgaon,1,BPO,IT,2996122,29.96
Product Manager,8,9,B.Tech,Top Private,Pune,1,MNC,IT,10246229,102.46
Product Manager,8,6,B.E.,Tier 2,Pune,1,BPO,IT,3261468,32.61
Product Manager,8,9,B.E.,Tier 2,Indore,2,MNC,IT,7573887,75.74
Product Manager,8,8,B.E.,Tier 2,Indore,2,BPO,IT,2786219,27.86
Product Manager,8,8,B.Tech,IIT,Kochi,2,product,IT,8738272,87.38
Product Manager,8,5,B.Tech,NIT,Kochi,2,startup,IT,5459473,54.59
Product Manager,8,5,B.Tech,Top Private,Bhubaneswar,3,MNC,IT,5635216,56.35
Product Manager,8,5,B.Tech,Top Private,Bhubaneswar,3,startup,IT,4499278,44.99
Product Manager,8,6,MBA,IIM,Bhubaneswar,3,KPO,IT,4510464,45.1
Product Manager,8,7,B.Tech,Top Private,Lucknow,3,MNC,IT,6001206,60.01
Product Manager,8,5,MBA,IIM,Lucknow,3,product,IT,6622961,66.23
Product Manager,8,5,B.E.,BITS,Lucknow,3,KPO,IT,3677927,36.78
Product Manager,10,8,B.Tech,Top Private,Pune,1,BPO,IT,5093464,50.93
Product Manager,10,6,MBA,IIM,Pune,1,KPO,IT,7455895,74.56
Product Manager,10,9,B.E.,BITS,Chennai,1,product,IT,10830649,108.31
Product Manager,10,6,B.Sc,Tier 3,Chennai,1,service,IT,4768100,47.68
Product Manager,10,9,B.Tech,Top Private,Coimbatore,2,product,IT,8496809,84.97
Product Manager,10,5,B.E.,BITS,Coimbatore,2,startup,IT,7096737,70.97
Product Manager,10,9,B.Tech,Top Private,Coimbatore,2,BPO,IT,4182659,41.83
Product Manager,10,7,B.Sc,Tier 3,Nagpur,2,product,IT,6277577,62.78
Product Manager,10,7,B.E.,BITS,Nagpur,2,BPO,IT,4478949,44.79
Product Manager,10,7,B.Tech,Top Private,Nagpur,2,KPO,IT,5170982,51.71
Product Manager,10,7,B.E.,Tier 2,Mysore,3,MNC,IT,7158133,71.58
Product Manager,10,7,B.E.,BITS,Mysore,3,product,IT,7117575,71.18
Product Manager,10,8,B.E.,BITS,Mysore,3,startup,IT,7044828,70.45
Product Manager,10,9,B.E.,BITS,Jamshedpur,3,BPO,IT,4615027,46.15
Product Manager,12,8,B.E.,Tier 2,Chennai,1,MNC,IT,14685316,146.85
Product Manager,12,6,B.Tech,NIT,Chennai,1,startup,IT,11502086,115.02
Product Manager,12,6,B.E.,BITS,Chennai,1,service,IT,9369881,93.7
Product Manager,12,9,B.E.,BITS,Delhi NCR,1,MNC,IT,17081552,170.82
Product Manager,12,8,B.Tech,NIT,Delhi NCR,1,product,IT,13104234,131.04
Product Manager,12,8,B.Tech,Top Private,Delhi NCR,1,BPO,IT,6072822,60.73
Product Manager,12,7,B.E.,Tier 2,Coimbatore,2,service,IT,5477829,54.78
Product Manager,12,6,B.E.,Tier 2,Kochi,2,product,IT,8591863,85.92
Product Manager,12,9,B.Tech,NIT,Kochi,2,startup,IT,10344916,103.45
Product Manager,12,8,B.Tech,IIT,Kochi,2,service,IT,9235748,92.36
Product Manager,12,7,B.Tech,Top Private,Kochi,2,BPO,IT,4870531,48.71
Product Manager,12,7,B.Tech,NIT,Kochi,2,KPO,IT,7625272,76.25
Product Manager,12,9,B.Tech,NIT,Jamshedpur,3,MNC,IT,11968420,119.68
Product Manager,12,5,B.Sc,Tier 3,Jamshedpur,3,product,IT,6328575,63.29
Product Manager,12,5,B.Tech,IIT,Jamshedpur,3,BPO,IT,4638020,46.38
Product Manager,12,9,B.Tech,Top Private,Jamshedpur,3,MNC,IT,11577780,115.78
Product Manager,12,7,B.Tech,Top Private,Jamshedpur,3,startup,IT,7535521,75.36
UI/UX Designer,1,6,MBA,IIM,Hyderabad,1,product,IT,1203519,12.04
UI/UX Designer,1,6,B.Tech,NIT,Hyderabad,1,startup,IT,891285,8.91
UI/UX Designer,1,4,B.E.,BITS,Hyderabad,1,service,IT,616494,6.16
UI/UX Designer,1,5,B.Tech,Top Private,Hyderabad,1,KPO,IT,551356,5.51
UI/UX Designer,1,7,B.Sc,Tier 3,Bangalore,1,MNC,IT,986031,9.86
UI/UX Designer,1,4,B.E.,Tier 2,Bangalore,1,service,IT,456280,4.56
UI/UX Designer,1,4,B.Tech,NIT,Chandigarh,2,MNC,IT,920147,9.2
UI/UX Designer,1,6,B.Tech,IIT,Chandigarh,2,service,IT,600913,6.01
UI/UX Designer,1,4,B.E.,BITS,Indore,2,MNC,IT,897577,8.98
UI/UX Designer,1,5,B.E.,Tier 2,Thiruvananthapuram,3,product,IT,575087,5.75
UI/UX Designer,1,4,B.Tech,NIT,Thiruvananthapuram,3,service,IT,418056,4.18
UI/UX Designer,1,4,B.Sc,Tier 3,Thiruvananthapuram,3,MNC,IT,636661,6.37
UI/UX Designer,1,4,B.Tech,Top Private,Thiruvananthapuram,3,service,IT,384776,3.85
UI/UX Designer,2,7,B.Sc,Tier 3,Delhi NCR,1,startup,IT,1151238,11.51
UI/UX Designer,2,5,B.Tech,Top Private,Delhi NCR,1,BPO,IT,686033,6.86
UI/UX Designer,2,5,MBA,IIM,Delhi NCR,1,KPO,IT,1128014,11.28
UI/UX Designer,2,7,B.Sc,Tier 3,Chennai,1,MNC,IT,1594266,15.94
UI/UX Designer,2,5,B.E.,Tier 2,Chennai,1,startup,IT,1130248,11.3
UI/UX Designer,2,7,B.Sc,Tier 3,Indore,2,product,IT,965030,9.65
UI/UX Designer,2,5,B.E.,BITS,Indore,2,startup,IT,1244509,12.45
UI/UX Designer,2,5,B.E.,BITS,Patna,3,service,IT,864532,8.65
UI/UX Designer,2,4,B.Tech,Top Private,Lucknow,3,product,IT,1076970,10.77
UI/UX Designer,2,7,B.E.,Tier 2,Lucknow,3,startup,IT,934967,9.35
UI/UX Designer,2,7,B.Tech,NIT,Lucknow,3,service,IT,833080,8.33
UI/UX Designer,2,7,B.Tech,NIT,Lucknow,3,KPO,IT,801888,8.02
UI/UX Designer,3,7,B.Tech,Top Private,Hyderabad,1,product,IT,2241330,22.41
UI/UX Designer,3,5,B.Sc,Tier 3,Hyderabad,1,service,IT,1008993,10.09
UI/UX Designer,3,5,B.E.,Tier 2,Gurgaon,1,product,IT,1762803,17.63
UI/UX Designer,3,6,B.Sc,Tier 3,Nagpur,2,service,IT,933833,9.34
UI/UX Designer,3,6,B.E.,Tier 2,Nagpur,2,BPO,IT,726760,7.27
UI/UX Designer,3,4,B.Tech,Top Private,Nagpur,2,KPO,IT,977998,9.78
UI/UX Designer,3,5,MBA,IIM,Indore,2,MNC,IT,2505840,25.06
UI/UX Designer,3,5,B.Tech,Top Private,Indore,2,startup,IT,1540705,15.41
UI/UX Designer,3,5,B.Tech,IIT,Thiruvananthapuram,3,MNC,IT,2233887,22.34
UI/UX Designer,3,6,B.Tech,Top Private,Thiruvananthapuram,3,product,IT,1526929,15.27
UI/UX Designer,3,5,B.Tech,IIT,Thiruvananthapuram,3,service,IT,1205213,12.05
UI/UX Designer,3,6,MBA,IIM,Thiruvananthapuram,3,BPO,IT,918811,9.19
UI/UX Designer,3,4,B.Tech,NIT,Bhubaneswar,3,startup,IT,1336280,13.36
UI/UX Designer,4,4,B.Tech,NIT,Delhi NCR,1,MNC,IT,3159324,31.59
UI/UX Designer,4,6,B.Sc,Tier 3,Delhi NCR,1,product,IT,1898435,18.98
UI/UX Designer,4,5,B.Tech,Top Private,Delhi NCR,1,startup,IT,2069596,20.7
UI/UX Designer,4,5,B.Tech,NIT,Delhi NCR,1,service,IT,1719321,17.19
UI/UX Designer,4,7,B.E.,Tier 2,Delhi NCR,1,KPO,IT,1661707,16.62
UI/UX Designer,4,6,B.Tech,IIT,Hyderabad,1,MNC,IT,3986076,39.86
UI/UX Designer,4,6,B.Sc,Tier 3,Hyderabad,1,product,IT,2145546,21.46
UI/UX Designer,4,7,B.Tech,IIT,Hyderabad,1,BPO,IT,1720931,17.21
UI/UX Designer,4,6,B.Tech,NIT,Mysore,3,MNC,IT,2310173,23.1
UI/UX Designer,4,4,B.E.,BITS,Mysore,3,service,IT,1429191,14.29
UI/UX Designer,4,4,B.Tech,NIT,Bhubaneswar,3,MNC,IT,2141698,21.42
UI/UX Designer,4,4,B.Tech,Top Private,Bhubaneswar,3,BPO,IT,841751,8.42
UI/UX Designer,4,5,B.Tech,NIT,Bhubaneswar,3,KPO,IT,1267475,12.67
UI/UX Designer,5,6,MBA,IIM,Bangalore,1,MNC,IT,4924093,49.24
UI/UX Designer,5,5,B.Tech,Top Private,Bangalore,1,product,IT,3044481,30.44
UI/UX Designer,5,4,B.E.,Tier 2,Bangalore,1,startup,IT,2123357,21.23
UI/UX Designer,5,5,B.E.,BITS,Bangalore,1,KPO,IT,2296911,22.97
UI/UX Designer,5,6,B.Sc,Tier 3,Chandigarh,2,MNC,IT,2604177,26.04
UI/UX Designer,5,5,B.Tech,NIT,Chandigarh,2,startup,IT,2665108,26.65
UI/UX Designer,5,4,B.E.,BITS,Jaipur,2,service,IT,1992924,19.93
UI/UX Designer,5,6,B.Tech,IIT,Jaipur,2,BPO,IT,1769628,17.7
UI/UX Designer,5,6,B.Sc,Tier 3,Patna,3,MNC,IT,2528852,25.29
UI/UX Designer,5,5,MBA,IIM,Patna,3,startup,IT,2556608,25.57
UI/UX Designer,5,5,B.E.,BITS,Patna,3,service,IT,1622608,16.23
UI/UX Designer,5,4,B.Sc,Tier 3,Vadodara,3,MNC,IT,1901120,19.01
UI/UX Designer,5,5,B.E.,BITS,Vadodara,3,service,IT,1822820,18.23
UI/UX Designer,6,7,B.E.,BITS,Bangalore,1,product,IT,4495910,44.96
UI/UX Designer,6,7,B.E.,Tier 2,Bangalore,1,service,IT,2327575,23.28
UI/UX Designer,6,6,B.E.,Tier 2,Bangalore,1,KPO,IT,2416409,24.16
UI/UX Designer,6,6,MBA,IIM,Bangalore,1,MNC,IT,6994719,69.95
UI/UX Designer,6,7,B.Tech,Top Private,Bangalore,1,service,IT,2759908,27.6
UI/UX Designer,6,7,B.Tech,Top Private,Jaipur,2,MNC,IT,4502994,45.03
UI/UX Designer,6,7,B.Tech,Top Private,Jaipur,2,startup,IT,2930836,29.31
UI/UX Designer,6,6,B.E.,Tier 2,Jaipur,2,BPO,IT,1668922,16.69
UI/UX Designer,6,5,MBA,IIM,Indore,2,product,IT,4540492,45.4
UI/UX Designer,6,5,B.E.,Tier 2,Indore,2,service,IT,1893613,18.94
UI/UX Designer,6,5,B.E.,Tier 2,Patna,3,product,IT,2738265,27.38
UI/UX Designer,6,6,B.Tech,Top Private,Patna,3,startup,IT,2536059,25.36
UI/UX Designer,6,5,B.Tech,NIT,Patna,3,service,IT,2203539,22.04
UI/UX Designer,6,4,B.Sc,Tier 3,Patna,3,BPO,IT,986890,9.87
UI/UX Designer,6,6,B.Tech,Top Private,Thiruvananthapuram,3,product,IT,2799961,28.0
UI/UX Designer,6,4,MBA,IIM,Thiruvananthapuram,3,startup,IT,3113209,31.13
UI/UX Designer,6,5,B.E.,BITS,Thiruvananthapuram,3,service,IT,2010463,20.1
UI/UX Designer,6,5,B.E.,BITS,Thiruvananthapuram,3,BPO,IT,1471371,14.71
UI/UX Designer,6,5,B.E.,Tier 2,Thiruvananthapuram,3,KPO,IT,1724676,17.25
UI/UX Designer,7,7,B.Tech,IIT,Gurgaon,1,MNC,IT,7869352,78.69
UI/UX Designer,7,4,B.E.,BITS,Gurgaon,1,product,IT,4616181,46.16
UI/UX Designer,7,4,B.Sc,Tier 3,Gurgaon,1,startup,IT,2922641,29.23
UI/UX Designer,7,5,B.E.,Tier 2,Kolkata,1,startup,IT,3858502,38.59
UI/UX Designer,7,4,B.Tech,Top Private,Kolkata,1,KPO,IT,2745307,27.45
UI/UX Designer,7,5,B.Tech,Top Private,Kochi,2,product,IT,3981440,39.81
UI/UX Designer,7,5,B.Tech,IIT,Coimbatore,2,product,IT,4803607,48.04
UI/UX Designer,7,5,B.Sc,Tier 3,Coimbatore,2,BPO,IT,1544110,15.44
UI/UX Designer,7,4,B.Tech,NIT,Lucknow,3,product,IT,3223911,32.24
UI/UX Designer,7,6,B.Tech,NIT,Lucknow,3,startup,IT,3452327,34.52
UI/UX Designer,7,5,B.Sc,Tier 3,Lucknow,3,KPO,IT,1678840,16.79
UI/UX Designer,8,5,B.E.,Tier 2,Hyderabad,1,product,IT,4885604,48.86
UI/UX Designer,8,7,B.E.,BITS,Hyderabad,1,BPO,IT,3507832,35.08
UI/UX Designer,8,6,MBA,IIM,Hyderabad,1,KPO,IT,4539829,45.4
UI/UX Designer,8,7,B.E.,Tier 2,Delhi NCR,1,service,IT,3287117,32.87
UI/UX Designer,8,6,B.Tech,NIT,Delhi NCR,1,KPO,IT,3882635,38.83
